account_value,date
10092.271904291016,2023-03-26 01:10:00
10092.271904291016,2023-03-26 01:15:00
10082.627171625,2023-03-26 01:20:00
10082.627171625,2023-03-26 01:25:00
10082.627171625,2023-03-26 01:30:00
10082.627171625,2023-03-26 01:35:00
10082.627171625,2023-03-26 01:40:00
10064.409343255858,2023-03-26 01:45:00
10064.409343255858,2023-03-26 01:50:00
10032.26023436914,2023-03-26 01:55:00
10029.045323480468,2023-03-26 02:00:00
10005.469310296874,2023-03-26 02:05:00
10005.469310296874,2023-03-26 02:10:00
10019.400590814452,2023-03-26 02:15:00
10019.400590814452,2023-03-26 02:20:00
